file.name,database,uri,sub.database,pathway.id,pathway.name,macromolecule.ID.type,simple.chemical.ID.type
http___identifiers.org_panther.pathway_P05917.sbgn,pathwayCommons,http://identifiers.org/panther.pathway/P05917,panther.pathway,P05917,Opioid proopiomelanocortin pathway,pathwayCommons,pathwayCommons
http___identifiers.org_panther.pathway_P05918.sbgn,pathwayCommons,http://identifiers.org/panther.pathway/P05918,panther.pathway,P05918,p38 MAPK pathway,pathwayCommons,pathwayCommons
http___identifiers.org_panther.pathway_P06587.sbgn,pathwayCommons,http://identifiers.org/panther.pathway/P06587,panther.pathway,P06587,Nicotine pharmacodynamics pathway,pathwayCommons,pathwayCommons
http___identifiers.org_panther.pathway_P06664.sbgn,pathwayCommons,http://identifiers.org/panther.pathway/P06664,panther.pathway,P06664,Gonadotropin-releasing hormone receptor pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-109688.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-109688,reactome,R-HSA-109688,Cleavage of Growing Transcript in the Termination Region,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-109704.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-109704,reactome,R-HSA-109704,PI3K Cascade,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110056.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110056,reactome,R-HSA-110056,MAPK3 (ERK1) activation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110312.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110312,reactome,R-HSA-110312,Translesion synthesis by REV1,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110314.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110314,reactome,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110320.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110320,reactome,R-HSA-110320,Translesion Synthesis by POLH,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110328.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110328,reactome,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110329.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110329,reactome,R-HSA-110329,Cleavage of the damaged pyrimidine,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110330.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110330,reactome,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110331.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110331,reactome,R-HSA-110331,Cleavage of the damaged purine,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110357.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110357,reactome,R-HSA-110357,Displacement of DNA glycosylase by APEX1,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110362.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110362,reactome,R-HSA-110362,POLB-Dependent Long Patch Base Excision Repair,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110373.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110373,reactome,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-110381.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-110381,reactome,R-HSA-110381,Resolution of AP sites via the single-nucleotide replacement pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111367.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111367,reactome,R-HSA-111367,SLBP independent Processing of Histone Pre-mRNAs,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111446.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111446,reactome,R-HSA-111446,Activation of BIM and translocation to mitochondria,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111447.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111447,reactome,R-HSA-111447,Activation of BAD and translocation to mitochondria,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111448.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111448,reactome,R-HSA-111448,Activation of NOXA and translocation to mitochondria,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111452.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111452,reactome,R-HSA-111452,Activation and oligomerization of BAK protein,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111453.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111453,reactome,R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111457.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111457,reactome,R-HSA-111457,Release of apoptotic factors from the mitochondria,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111458.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111458,reactome,R-HSA-111458,Formation of apoptosome,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111459.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111459,reactome,R-HSA-111459,Activation of caspases through apoptosome-mediated cleavage,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111463.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111463,reactome,R-HSA-111463,SMAC binds to IAPs,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111464.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111464,reactome,R-HSA-111464,SMAC-mediated dissociation of IAP:caspase complexes,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111465.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111465,reactome,R-HSA-111465,Apoptotic cleavage of cellular proteins,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111885.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111885,reactome,R-HSA-111885,Opioid Signalling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111931.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111931,reactome,R-HSA-111931,PKA-mediated phosphorylation of CREB,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111932.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111932,reactome,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111933.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111933,reactome,R-HSA-111933,Calmodulin induced events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111957.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111957,reactome,R-HSA-111957,Cam-PDE 1 activation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111995.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111995,reactome,R-HSA-111995,phospho-PLA2 pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-111997.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-111997,reactome,R-HSA-111997,CaM pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112043.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112043,reactome,R-HSA-112043,PLC beta mediated events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112122.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112122,reactome,R-HSA-112122,ALKBH2 mediated reversal of alkylation damage,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112126.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112126,reactome,R-HSA-112126,ALKBH3 mediated reversal of alkylation damage,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112303.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112303,reactome,R-HSA-112303,Electric Transmission Across Gap Junctions,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112308.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112308,reactome,R-HSA-112308,Presynaptic depolarization and calcium channel opening,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112310.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112310,reactome,R-HSA-112310,Neurotransmitter release cycle,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112311.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112311,reactome,R-HSA-112311,Neurotransmitter clearance,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112314.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112314,reactome,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112382.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112382,reactome,R-HSA-112382,Formation of RNA Pol II elongation complex,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112409.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112409,reactome,R-HSA-112409,RAF-independent MAPK1/3 activation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112411.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112411,reactome,R-HSA-112411,MAPK1 (ERK2) activation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-112412.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-112412,reactome,R-HSA-112412,SOS-mediated signalling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-113418.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-113418,reactome,R-HSA-113418,Formation of the Early Elongation Complex,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-113501.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-113501,reactome,R-HSA-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-113507.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-113507,reactome,R-HSA-113507,E2F-enabled inhibition of pre-replication complex formation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-114294.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-114294,reactome,R-HSA-114294,"""Activation, translocation and oligomerization of BAX""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-114508.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-114508,reactome,R-HSA-114508,Effects of PIP2 hydrolysis,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-114516.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-114516,reactome,R-HSA-114516,Disinhibition of SNARE formation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-114604.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-114604,reactome,R-HSA-114604,GPVI-mediated activation cascade,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-114608.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-114608,reactome,R-HSA-114608,Platelet degranulation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1169091.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1169091,reactome,R-HSA-1169091,Activation of NF-kappaB in B cells,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1169092.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1169092,reactome,R-HSA-1169092,Activation of RAS in B cells,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1169408.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1169408,reactome,R-HSA-1169408,ISG15 antiviral mechanism,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1170546.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1170546,reactome,R-HSA-1170546,Prolactin receptor signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1181150.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1181150,reactome,R-HSA-1181150,Signaling by NODAL,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1221632.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1221632,reactome,R-HSA-1221632,Meiotic synapsis,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1222387.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1222387,reactome,R-HSA-1222387,Tolerance of reactive oxygen produced by macrophages,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1222449.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1222449,reactome,R-HSA-1222449,Mtb iron assimilation by chelation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1222538.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1222538,reactome,R-HSA-1222538,Tolerance by Mtb to nitric oxide produced by macrophages,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1222541.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1222541,reactome,R-HSA-1222541,Cell redox homeostasis,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1222556.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1222556,reactome,R-HSA-1222556,"""ROS, RNS production in phagocytes""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1227986.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1227986,reactome,R-HSA-1227986,Signaling by ERBB2,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1234158.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1234158,reactome,R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1234162.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1234162,reactome,R-HSA-1234162,Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1234176.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1234176,reactome,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1236382.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1236382,reactome,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1236394.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1236394,reactome,R-HSA-1236394,Signaling by ERBB4,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1236973.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1236973,reactome,R-HSA-1236973,Cross-presentation of particulate exogenous antigens (phagosomes),pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1236974.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1236974,reactome,R-HSA-1236974,ER-Phagosome pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1236977.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1236977,reactome,R-HSA-1236977,Endosomal/Vacuolar pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1236978.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1236978,reactome,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-1237044.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-1237044,reactome,R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,pathwayCommons,pathwayCommons
